ID,LOAN_ID,USER_ID,CREATED_AT,AMOUNT_DISBURSED,AMOUNT_FEE,NUM_REPAYMENTS,DAYS_BTWN_REPAYMENTS,LOAN_TERM_DAYS,LOAN_STATUS,DISBURSED_AT,USER_LOAN_RANK,PAID_IN_FULL_AT,CREDIT_SCORE,AMOUNT_REPAID,LOAN_TENURE
77696,5066105,1717733,2018-11-04,2000,306,1,28,28,defaulted,2018-11-04 00:00:00,5,,0.8275,1000,
50951,5973143,1717968,2018-05-24,2000,304,4,7,28,defaulted,24/05/18,3,,0.8697,0,
89412,5431035,1719351,2018-04-29,7750,1522,8,7,56,defaulted,29/04/18,7,,0.9202,409,
38503,5416715,1719417,2018-04-28,6600,1782,2,28,56,defaulted,28/04/18,8,,0.8729,0,
74195,5104506,1719630,2018-04-13,3100,452,1,28,28,defaulted,13/04/18,6,,0.8103,0,
18899,5634835,1720217,2018-08-05,1000,152,4,7,28,defaulted,2018-08-05 00:00:00,2,,0.8372,0,
18619,6120201,1721781,2018-05-31,5000,664,4,7,28,defaulted,31/05/18,7,,0.8476,1556,
89243,5474811,1724035,2018-01-05,5000,664,4,7,28,defaulted,2018-01-05 00:00:00,7,,0.8904,0,
80792,5373814,1724583,2018-04-26,1000,152,4,7,28,defaulted,26/04/18,1,,0.6916,0,
66424,5380151,1724853,2018-04-26,1000,153,1,28,28,defaulted,26/04/18,7,,0.8267,0,
54608,6024725,1725540,2018-05-27,1000,152,4,7,28,defaulted,27/05/18,6,,0.791,0,
55051,4982732,1725810,2018-07-04,7750,1522,8,7,56,defaulted,2018-07-04 00:00:00,9,,0.8301,1630,
41385,6039654,1726396,2018-05-28,5000,664,4,7,28,defaulted,28/05/18,6,,0.8153,300,
77344,5326505,1727366,2018-04-24,9000,1656,8,7,56,defaulted,24/04/18,9,,0.8815,0,
5429,5796962,1727682,2018-05-16,5000,664,4,7,28,defaulted,16/05/18,6,,0.8911,2664,
42165,5133973,1727789,2018-04-14,4000,540,4,7,28,defaulted,14/04/18,6,,0.8287,0,
16989,5588423,1728263,2018-06-05,12000,2072,8,7,56,defaulted,2018-06-05 00:00:00,10,,0.8265,0,
98618,6195985,1728283,2018-04-06,5000,695,1,28,28,defaulted,2018-04-06 00:00:00,6,,0.8646,0,
26293,6072807,1728643,2018-05-29,9000,1656,8,7,56,defaulted,29/05/18,10,,0.8758,0,
34474,6523753,1728968,2018-06-19,1000,153,1,28,28,defaulted,19/06/18,2,,0.8259,0,
53027,5843339,1729135,2018-05-18,2000,304,4,7,28,defaulted,18/05/18,3,,0.8901,0,
69620,5332148,1729218,2018-04-24,500,76,4,7,28,defaulted,24/04/18,1,,0.6094,144,
94471,5046710,1729533,2018-10-04,5000,695,1,28,28,defaulted,2018-10-04 00:00:00,10,,0.8713,354,
31209,5632968,1729626,2018-08-05,1000,152,4,7,28,defaulted,2018-08-05 00:00:00,4,,0.7441,0,
8564,6273668,1729872,2018-07-06,10000,1952,8,7,56,defaulted,2018-07-06 00:00:00,8,,0.9284,9950,
92954,6455332,1730561,2018-06-16,4000,540,4,7,28,defaulted,16/06/18,6,,0.875,0,
33596,5635660,1730566,2018-08-05,9000,1656,8,7,56,defaulted,2018-08-05 00:00:00,10,,0.8182,8,
86129,5784962,1731146,2018-05-15,7750,1522,8,7,56,defaulted,15/05/18,6,,0.8849,3502,
6762,5685735,1731486,2018-10-05,7750,1522,8,7,56,defaulted,2018-10-05 00:00:00,9,,0.8361,0,
99193,5658147,1731537,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,3,,0.8112,0,
52956,6566711,1731686,2018-06-21,500,76,4,7,28,defaulted,21/06/18,2,,0.7818,550,
40447,6372961,1731722,2018-12-06,6600,1782,2,28,56,defaulted,2018-12-06 00:00:00,8,,0.8801,0,
84364,5938537,1732004,2018-05-23,3100,432,4,7,28,defaulted,23/05/18,9,,0.8614,0,
54335,6322627,1732187,2018-09-06,2000,304,4,7,28,defaulted,2018-09-06 00:00:00,4,,0.8357,0,
77660,6631469,1733524,2018-06-24,2000,304,4,7,28,defaulted,24/06/18,7,,0.8671,0,
48323,5073324,1733616,2018-11-04,1000,152,4,7,28,defaulted,2018-11-04 00:00:00,5,,0.8272,24,
19294,6392335,1734025,2018-06-13,6600,1368,8,7,56,defaulted,13/06/18,8,,0.8466,100,
37985,5087473,1734216,2018-12-04,9000,2174,2,28,56,defaulted,2018-12-04 00:00:00,8,,0.8696,0,
88235,6003003,1735293,2018-05-26,500,76,4,7,28,defaulted,26/05/18,3,,0.7771,2,
48050,4902258,1735620,2018-04-04,1000,152,4,7,28,defaulted,2018-04-04 00:00:00,1,,0.5413,0,
11750,5452998,1736793,2018-04-30,1000,152,4,7,28,defaulted,30/04/18,4,,0.8325,0,
31042,5284961,1737446,2018-04-22,1000,152,4,7,28,defaulted,22/04/18,7,,0.8428,300,
54731,5181384,1738129,2018-04-16,1000,152,4,7,28,defaulted,17/04/18,1,,0.5443,0,
58953,4927707,1739938,2018-05-04,500,76,4,7,28,defaulted,2018-05-04 00:00:00,4,,0.8196,1,
599,5022509,1740063,2018-09-04,5000,664,4,7,28,defaulted,2018-09-04 00:00:00,5,,0.8944,400,
43208,5556486,1740439,2018-04-05,4000,540,4,7,28,defaulted,2018-04-05 00:00:00,6,,0.8386,0,
86488,5248435,1740491,2018-04-20,9000,1656,8,7,56,defaulted,20/04/18,6,,0.8936,100,
79846,5055702,1740497,2018-10-04,2000,304,4,7,28,defaulted,2018-10-04 00:00:00,4,,0.7687,900,
72871,4984765,1742031,2018-07-04,500,76,4,7,28,defaulted,2018-07-04 00:00:00,1,,0.6362,76,
56574,5091563,1742280,2018-12-04,4000,540,4,7,28,defaulted,2018-12-04 00:00:00,4,,0.8068,1300,
98127,6325409,1742489,2018-10-06,1000,152,4,7,28,defaulted,2018-10-06 00:00:00,9,,0.8208,0,
55944,6433170,1742530,2018-06-15,500,76,4,7,28,defaulted,15/06/18,3,,0.7838,0,
97493,6213193,1742566,2018-05-06,4000,540,4,7,28,defaulted,2018-05-06 00:00:00,5,,0.9088,0,
20422,4965776,1742641,2018-06-04,2000,306,1,28,28,defaulted,2018-06-04 00:00:00,3,,0.8036,1000,
78214,5206435,1743518,2018-04-18,7750,1522,8,7,56,defaulted,18/04/18,6,,0.8563,0,
91434,5178545,1743730,2018-04-16,6600,1782,2,28,56,defaulted,16/04/18,7,,0.8646,0,
4850,6185264,1744733,2018-03-06,500,76,4,7,28,defaulted,2018-04-06 00:00:00,1,,0.6612,0,
78875,5441941,1745425,2018-04-29,1000,152,4,7,28,defaulted,29/04/18,9,,0.9036,0,
44722,6270584,1745731,2018-07-06,7750,2040,2,28,56,defaulted,2018-07-06 00:00:00,8,,0.8574,1000,
26398,6287333,1746545,2018-08-06,7750,1522,8,7,56,defaulted,2018-08-06 00:00:00,6,,0.8391,0,
83681,6245906,1746722,2018-06-06,1000,152,4,7,28,defaulted,2018-06-06 00:00:00,4,,0.8383,0,
41227,6276511,1747334,2018-07-06,5000,695,1,28,28,defaulted,2018-07-06 00:00:00,8,,0.8874,0,
34638,5413449,1747866,2018-04-28,1000,152,4,7,28,defaulted,28/04/18,8,,0.8287,153,
20877,5624643,1750442,2018-07-05,4000,540,4,7,28,defaulted,2018-07-05 00:00:00,6,,0.7873,0,
85250,5093920,1750781,2018-12-04,1000,152,4,7,28,defaulted,2018-12-04 00:00:00,4,,0.8491,0,
66543,4835476,1750862,2018-01-04,1000,152,4,7,28,defaulted,2018-01-04 00:00:00,9,,0.8112,0,
62140,5206665,1751361,2018-04-18,5000,664,4,7,28,defaulted,18/04/18,6,,0.8653,0,
91730,4979640,1751838,2018-07-04,5000,664,4,7,28,defaulted,2018-07-04 00:00:00,8,,0.8634,0,
56706,5081249,1752287,2018-12-04,1000,152,4,7,28,defaulted,2018-12-04 00:00:00,11,,0.8272,0,
20053,5245682,1753083,2018-04-20,1000,152,4,7,28,defaulted,20/04/18,1,,0.5865,0,
62042,5327911,1753167,2018-04-24,3100,432,4,7,28,defaulted,24/04/18,3,,0.9082,0,
41041,4994833,1753279,2018-08-04,7750,2040,2,28,56,defaulted,2018-08-04 00:00:00,7,,0.8329,0,
60585,5497452,1753624,2018-02-05,1000,152,4,7,28,defaulted,2018-02-05 00:00:00,3,,0.8037,0,
30904,5871748,1754722,2018-05-19,3100,452,1,28,28,defaulted,19/05/18,9,,0.8563,1397,
20387,5591438,1755494,2018-06-05,1000,153,1,28,28,defaulted,2018-06-05 00:00:00,1,,0.5903,0,
50362,5019128,1756212,2018-09-04,3100,432,4,7,28,defaulted,2018-09-04 00:00:00,5,,0.8548,0,
86160,5012215,1756234,2018-09-04,6600,1368,8,7,56,defaulted,2018-09-04 00:00:00,8,,0.8713,500,
81720,4886587,1756296,2018-03-04,2000,304,4,7,28,defaulted,2018-03-04 00:00:00,2,,0.7441,0,
40398,5168883,1757955,2018-04-16,1000,152,4,7,28,defaulted,16/04/18,4,,0.8379,576,
32300,6355342,1758011,2018-11-06,7750,1522,8,7,56,defaulted,2018-11-06 00:00:00,8,,0.7712,272,
29900,5776878,1758034,2018-05-15,250,38,4,7,28,defaulted,15/05/18,1,,0.543,0,
39485,5466446,1758299,2018-04-30,7750,1522,8,7,56,defaulted,30/04/18,6,,0.903,0,
97321,4981351,1758424,2018-07-04,4000,540,4,7,28,defaulted,2018-07-04 00:00:00,4,,0.9006,2128,
56452,5345919,1759777,2018-04-25,1000,152,4,7,28,defaulted,25/04/18,1,,0.5717,0,
33800,4983728,1759837,2018-07-04,5000,664,4,7,28,defaulted,2018-07-04 00:00:00,6,,0.8723,700,
97723,6391672,1760367,2018-06-13,1000,152,4,7,28,defaulted,13/06/18,5,,0.838,0,
99428,5335438,1760414,2018-04-24,1000,152,4,7,28,defaulted,24/04/18,8,,0.8244,0,
43129,6339548,1760490,2018-10-06,250,38,4,7,28,defaulted,2018-10-06 00:00:00,1,,0.5366,0,
79318,5345786,1760513,2018-04-25,500,76,4,7,28,defaulted,25/04/18,3,,0.856,0,
78954,4952678,1760672,2018-06-04,5000,664,4,7,28,defaulted,2018-06-04 00:00:00,5,,0.8818,0,
16832,6687674,1760711,2018-06-27,6600,1368,8,7,56,defaulted,27/06/18,7,,0.8929,0,
87926,5653437,1761089,2018-09-05,500,76,4,7,28,defaulted,2018-09-05 00:00:00,6,,0.8518,0,
70551,6238361,1761092,2018-06-06,5000,664,4,7,28,defaulted,2018-06-06 00:00:00,12,,0.8551,0,
66466,5987292,1761138,2018-05-25,1000,152,4,7,28,defaulted,25/05/18,3,,0.81,0,
88165,4921904,1761723,2018-05-04,7750,2040,2,28,56,defaulted,2018-05-04 00:00:00,7,,0.8211,0,
49099,4943318,1763497,2018-05-04,5000,664,4,7,28,defaulted,2018-05-04 00:00:00,5,,0.7601,2550,
14211,4914927,1763846,2018-04-04,9000,1656,8,7,56,defaulted,2018-04-04 00:00:00,8,,0.8599,0,
49645,5094296,1764772,2018-12-04,5000,664,4,7,28,defaulted,2018-12-04 00:00:00,5,,0.8471,395,
48288,6321443,1764868,2018-09-06,250,38,4,7,28,defaulted,2018-09-06 00:00:00,1,,0.5042,0,
3056,4933716,1765787,2018-05-04,7750,1522,8,7,56,defaulted,2018-05-04 00:00:00,7,,0.8845,200,
642,6313529,1765957,2018-09-06,3100,432,4,7,28,defaulted,2018-09-06 00:00:00,4,,0.8073,0,
1950,5106648,1765975,2018-04-13,2000,306,1,28,28,defaulted,13/04/18,3,,0.8652,396,
65468,5798646,1766127,2018-05-16,1000,152,4,7,28,defaulted,16/05/18,4,,0.7904,100,
23721,5696537,1766493,2018-11-05,6600,1368,8,7,56,defaulted,2018-11-05 00:00:00,6,,0.8571,300,
29480,5104691,1767612,2018-04-13,3100,432,4,7,28,defaulted,13/04/18,3,,0.8516,1305,
64131,4950552,1767934,2018-06-04,1000,153,1,28,28,defaulted,2018-06-04 00:00:00,8,,0.8391,0,
5266,5865521,1768233,2018-05-19,3100,432,4,7,28,defaulted,19/05/18,2,,0.818,1343,
39539,5331331,1768298,2018-04-24,2000,304,4,7,28,defaulted,24/04/18,5,,0.8765,304,
75750,6028001,1768669,2018-05-27,1000,152,4,7,28,defaulted,27/05/18,2,,0.8368,2,
12854,5833628,1768930,2018-05-17,7750,1522,8,7,56,defaulted,17/05/18,8,,0.885,5795,
60413,5914775,1769020,2018-05-21,500,76,4,7,28,defaulted,21/05/18,1,,0.5811,0,
61075,6366218,1770918,2018-12-06,6600,1368,8,7,56,defaulted,2018-12-06 00:00:00,7,,0.8885,0,
77739,5707250,1771572,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,5,,0.8221,187,
57645,6464943,1771900,2018-06-16,12000,2072,8,7,56,defaulted,16/06/18,9,,0.9173,0,
25573,6529161,1772827,2018-06-19,2000,304,4,7,28,defaulted,19/06/18,9,,0.8,208,
72386,6060060,1773180,2018-05-29,5000,695,1,28,28,defaulted,29/05/18,9,,0.877,2235,
41629,5307251,1773585,2018-04-23,4000,540,4,7,28,defaulted,23/04/18,3,,0.8251,100,
90446,6113447,1773962,2018-05-31,1000,153,1,28,28,defaulted,31/05/18,3,,0.866,0,
90457,5058603,1774028,2018-11-04,2000,304,4,7,28,defaulted,2018-11-04 00:00:00,4,,0.8642,0,
36637,5499046,1774118,2018-02-05,1000,153,1,28,28,defaulted,2018-02-05 00:00:00,3,,0.8394,0,
22685,6379953,1774287,2018-12-06,3100,432,4,7,28,defaulted,2018-12-06 00:00:00,6,,0.7974,0,
34202,5079607,1775691,2018-12-04,4000,540,4,7,28,defaulted,2018-12-04 00:00:00,4,,0.8828,0,
35559,5280425,1775709,2018-04-21,6600,1368,8,7,56,defaulted,21/04/18,5,,0.8631,0,
5158,6357790,1775953,2018-11-06,5000,664,4,7,28,defaulted,2018-11-06 00:00:00,8,,0.8493,0,
60171,4979222,1776629,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,9,,0.8439,0,
40721,5274325,1777045,2018-04-21,2000,304,4,7,28,defaulted,21/04/18,3,,0.8877,0,
91050,5970136,1777767,2018-05-24,4000,540,4,7,28,defaulted,24/05/18,6,,0.8731,0,
44793,5611669,1778007,2018-07-05,2000,304,4,7,28,defaulted,2018-07-05 00:00:00,3,,0.8061,200,
62337,5403003,1779173,2018-04-27,2000,304,4,7,28,defaulted,27/04/18,6,,0.8739,0,
87932,5191001,1779382,2018-04-17,1000,152,4,7,28,defaulted,17/04/18,7,,0.8295,10,
29431,5590620,1780672,2018-06-05,1000,152,4,7,28,defaulted,2018-06-05 00:00:00,1,,0.7845,0,
17827,5447038,1781354,2018-04-30,7750,1522,8,7,56,defaulted,30/04/18,6,,0.851,2518,
22059,5853422,1781960,2018-05-18,7750,2040,2,28,56,defaulted,18/05/18,9,,0.8686,0,
63019,5291525,1782767,2018-04-22,500,76,4,7,28,defaulted,22/04/18,2,,0.7909,0,
37441,6654883,1782842,2018-06-25,5000,664,4,7,28,defaulted,25/06/18,6,,0.8156,2000,
13781,6327114,1782927,2018-10-06,3100,432,4,7,28,defaulted,2018-10-06 00:00:00,2,,0.8253,3260,
46818,5832246,1783274,2018-05-17,12000,2072,8,7,56,defaulted,17/05/18,10,,0.8631,8260,
64104,5730409,1784483,2018-12-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,3,,0.8001,500,
88482,5428231,1784783,2018-04-29,500,76,4,7,28,defaulted,29/04/18,3,,0.8351,0,
62981,6100347,1784973,2018-05-30,3100,452,1,28,28,defaulted,30/05/18,4,,0.8551,142,
6601,5293672,1785447,2018-04-22,9000,1656,8,7,56,defaulted,22/04/18,7,,0.8327,5258,
14388,6488634,1785464,2018-06-17,2000,306,1,28,28,defaulted,17/06/18,4,,0.7817,0,
61584,5189369,1786813,2018-04-17,1000,153,1,28,28,defaulted,17/04/18,6,,0.8371,0,
10066,5445083,1786976,2018-04-30,5000,664,4,7,28,defaulted,30/04/18,4,,0.8756,1416,
20442,6395579,1787176,2018-06-13,7750,1522,8,7,56,defaulted,13/06/18,9,,0.8646,1159,
1512,4957922,1787619,2018-06-04,2000,304,4,7,28,defaulted,2018-06-04 00:00:00,2,,0.851,0,
69059,5796469,1787859,2018-05-16,1000,153,1,28,28,defaulted,16/05/18,4,,0.8357,0,
46952,6004189,1787960,2018-05-26,5000,664,4,7,28,defaulted,26/05/18,6,,0.8728,0,
69898,6492085,1787969,2018-06-17,1000,152,4,7,28,defaulted,17/06/18,4,,0.8431,2,
99776,6145047,1788224,2018-01-06,500,76,4,7,28,defaulted,2018-01-06 00:00:00,3,,0.7772,0,
30959,6612756,1789271,2018-06-23,6600,1782,2,28,56,defaulted,23/06/18,7,,0.8847,0,
53486,4851445,1790112,2018-01-04,3100,432,4,7,28,defaulted,2018-01-04 00:00:00,8,,0.8684,0,
94036,6272455,1790720,2018-07-06,1000,152,4,7,28,defaulted,2018-07-06 00:00:00,5,,0.8028,0,
75995,4944642,1791079,2018-06-04,1000,152,4,7,28,defaulted,2018-06-04 00:00:00,4,,0.8331,0,
2507,4973758,1791763,2018-07-04,6600,1368,8,7,56,defaulted,2018-07-04 00:00:00,6,,0.8126,3400,
2730,6390172,1791920,2018-06-13,3100,452,1,28,28,defaulted,13/06/18,15,,0.8385,1563,
49638,6344177,1792335,2018-11-06,2000,304,4,7,28,defaulted,2018-11-06 00:00:00,6,,0.8651,22,
75350,6259931,1792473,2018-07-06,3100,452,1,28,28,defaulted,2018-07-06 00:00:00,13,,0.8807,845,
62705,6539701,1792590,2018-06-20,500,76,4,7,28,defaulted,20/06/18,3,,0.8526,0,
60594,6263847,1792603,2018-07-06,1000,152,4,7,28,defaulted,2018-07-06 00:00:00,1,,0.7182,0,
5101,5410300,1792893,2018-04-28,5000,664,4,7,28,defaulted,28/04/18,5,,0.8412,0,
46765,5106031,1793572,2018-04-13,500,76,4,7,28,defaulted,13/04/18,1,,0.6366,0,
13368,5344742,1794431,2018-04-25,5000,695,1,28,28,defaulted,25/04/18,5,,0.8541,4400,
36149,5845329,1794646,2018-05-18,250,38,4,7,28,defaulted,18/05/18,1,,0.5036,0,
51281,5831585,1794819,2018-05-17,3100,432,4,7,28,defaulted,17/05/18,8,,0.8545,0,
62974,5259101,1795591,2018-04-20,5000,695,1,28,28,defaulted,20/04/18,9,,0.8633,0,
51614,5501949,1796519,2018-02-05,4000,540,4,7,28,defaulted,2018-02-05 00:00:00,4,,0.8945,0,
81600,6392632,1796998,2018-06-13,3100,432,4,7,28,defaulted,13/06/18,7,,0.8307,0,
15495,6308771,1797171,2018-09-06,500,76,4,7,28,defaulted,2018-09-06 00:00:00,2,,0.7761,0,
10345,6734789,1798786,2018-06-29,3100,432,4,7,28,defaulted,29/06/18,7,,0.8345,0,
10786,5469808,1798856,2018-01-05,1000,152,4,7,28,defaulted,2018-01-05 00:00:00,1,,0.6053,0,
24543,5788202,1798972,2018-05-15,3100,452,1,28,28,defaulted,15/05/18,4,,0.7995,0,
27212,4898987,1798979,2018-04-04,2000,304,4,7,28,defaulted,2018-04-04 00:00:00,10,,0.892,0,
59866,5141724,1799704,2018-04-14,6600,1368,8,7,56,defaulted,14/04/18,12,,0.8642,0,
33763,5326273,1800511,2018-04-24,6600,1782,2,28,56,defaulted,24/04/18,6,,0.7951,0,
23038,4930371,1800543,2018-05-04,3100,432,4,7,28,defaulted,2018-05-04 00:00:00,3,,0.8483,100,
22400,5077484,1802838,2018-11-04,2000,304,4,7,28,defaulted,2018-11-04 00:00:00,2,,0.8114,727,
10003,5318989,1803590,2018-04-23,6600,1368,8,7,56,defaulted,23/04/18,8,,0.8509,1022,
76785,6581123,1803746,2018-06-21,1000,152,4,7,28,defaulted,21/06/18,3,,0.8138,6,
68736,6666070,1803774,2018-06-26,4000,574,1,28,28,defaulted,26/06/18,8,,0.8705,0,
63207,6314778,1803928,2018-09-06,2000,304,4,7,28,defaulted,2018-09-06 00:00:00,4,,0.8332,0,
42256,4996167,1804012,2018-08-04,2000,304,4,7,28,defaulted,2018-08-04 00:00:00,2,,0.7472,200,
73761,5672917,1804113,2018-09-05,3100,452,1,28,28,defaulted,2018-09-05 00:00:00,8,,0.7716,0,
31220,4972660,1804424,2018-07-04,6600,1782,2,28,56,defaulted,2018-07-04 00:00:00,8,,0.9008,450,
91722,5461425,1804745,2018-04-30,3100,432,4,7,28,defaulted,30/04/18,10,,0.8364,0,
90152,6592593,1805084,2018-06-22,5000,695,1,28,28,defaulted,22/06/18,5,,0.8915,3100,
65114,6356600,1805458,2018-11-06,7750,1522,8,7,56,defaulted,2018-11-06 00:00:00,7,,0.8685,150,
47058,5618395,1806044,2018-07-05,2000,306,1,28,28,defaulted,2018-07-05 00:00:00,6,,0.8727,0,
8782,5334495,1806410,2018-04-24,3100,452,1,28,28,defaulted,24/04/18,4,,0.7959,0,
2816,4977587,1806820,2018-07-04,5000,664,4,7,28,defaulted,2018-07-04 00:00:00,7,,0.8114,1000,
91934,5775750,1807119,2018-05-15,500,76,4,7,28,defaulted,15/05/18,1,,0.6157,140,
48107,6568136,1807514,2018-06-21,4000,540,4,7,28,defaulted,21/06/18,8,,0.8658,0,
94131,5004519,1808513,2018-08-04,2000,304,4,7,28,defaulted,2018-08-04 00:00:00,5,,0.9005,300,
29468,4995148,1808624,2018-08-04,1000,153,1,28,28,defaulted,2018-08-04 00:00:00,7,,0.842,8,
23796,5236067,1808770,2018-04-19,2000,304,4,7,28,defaulted,19/04/18,3,,0.8226,0,
53726,4983126,1808787,2018-07-04,500,76,4,7,28,defaulted,2018-07-04 00:00:00,4,,0.8252,0,
4031,5090798,1808944,2018-12-04,3100,432,4,7,28,defaulted,2018-12-04 00:00:00,4,,0.7787,800,
32969,5146264,1810379,2018-04-15,5000,664,4,7,28,defaulted,15/04/18,11,,0.8767,1136,
59706,5735549,1811174,2018-12-05,5000,695,1,28,28,defaulted,2018-12-05 00:00:00,11,,0.8398,0,
10440,5241319,1811610,2018-04-19,10000,1952,8,7,56,defaulted,19/04/18,8,,0.8291,0,
65727,6760963,1812176,2018-06-30,5000,695,1,28,28,defaulted,30/06/18,11,,0.8622,50,
69586,5608699,1812897,2018-07-05,3100,432,4,7,28,defaulted,2018-07-05 00:00:00,6,,0.8615,71,
68926,5790892,1814875,2018-05-15,5000,664,4,7,28,defaulted,15/05/18,6,,0.8544,469,
90314,5794780,1815400,2018-05-16,1000,152,4,7,28,defaulted,16/05/18,4,,0.713,319,
69334,6725730,1816079,2018-06-28,1000,152,4,7,28,defaulted,28/06/18,1,,0.6414,0,
58153,6530204,1816087,2018-06-19,3100,432,4,7,28,defaulted,19/06/18,8,,0.8863,6,
92217,6224670,1816204,2018-05-06,1000,152,4,7,28,defaulted,2018-05-06 00:00:00,6,,0.8583,0,
71682,5826788,1816262,2018-05-17,1000,152,4,7,28,defaulted,17/05/18,10,,0.8484,5,
98228,5327195,1818866,2018-04-24,1000,153,1,28,28,defaulted,24/04/18,7,,0.8201,0,
32043,6433943,1819668,2018-06-15,5000,695,1,28,28,defaulted,15/06/18,8,,0.8832,0,
38526,6537044,1820933,2018-06-19,9000,1656,8,7,56,defaulted,19/06/18,9,,0.8804,350,
90236,6264417,1821586,2018-07-06,5000,695,1,28,28,defaulted,2018-07-06 00:00:00,8,,0.8293,271,
93855,5713526,1822200,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,5,,0.8369,0,
73544,5156991,1822794,2018-04-15,1000,152,4,7,28,defaulted,15/04/18,4,,0.8324,6,
88316,5420839,1823759,2018-04-28,1000,153,1,28,28,defaulted,28/04/18,7,,0.8545,0,
2748,4869188,1824124,2018-02-04,4000,540,4,7,28,defaulted,2018-02-04 00:00:00,5,,0.8723,0,
91689,5701624,1824159,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,6,,0.859,488,
70608,4896184,1824273,2018-03-04,3100,432,4,7,28,defaulted,2018-03-04 00:00:00,7,,0.856,0,
11611,4867093,1824308,2018-02-04,6600,1368,8,7,56,defaulted,2018-02-04 00:00:00,5,,0.7944,1996,
43867,4841355,1824583,2018-01-04,10000,1952,8,7,56,defaulted,2018-01-04 00:00:00,10,,0.8176,1144,
66666,6343217,1825098,2018-10-06,1000,152,4,7,28,defaulted,2018-10-06 00:00:00,4,,0.7896,0,
7634,6060815,1825907,2018-05-29,5000,664,4,7,28,defaulted,29/05/18,7,,0.864,0,
64217,5545892,1826474,2018-04-05,1000,152,4,7,28,defaulted,2018-04-05 00:00:00,5,,0.8522,1,
82190,5894170,1826494,2018-05-20,5000,664,4,7,28,defaulted,20/05/18,8,,0.9004,450,
29910,5465108,1826970,2018-04-30,4000,574,1,28,28,defaulted,30/04/18,5,,0.8553,4,
79969,6038718,1827111,2018-05-28,4000,540,4,7,28,defaulted,28/05/18,3,,0.9327,0,
62454,5208841,1827290,2018-04-18,2000,306,1,28,28,defaulted,18/04/18,3,,0.7733,1,
20680,6015280,1827307,2018-05-26,9000,2174,2,28,56,defaulted,26/05/18,8,,0.9059,0,
40061,5785427,1827339,2018-05-15,3100,432,4,7,28,defaulted,15/05/18,5,,0.8207,500,
18481,6235398,1827816,2018-06-06,5000,664,4,7,28,defaulted,2018-06-06 00:00:00,5,,0.8592,0,
66379,4844449,1828253,2018-01-04,1000,152,4,7,28,defaulted,2018-01-04 00:00:00,4,,0.8421,0,
32804,6588401,1828270,2018-06-22,500,76,4,7,28,defaulted,22/06/18,2,,0.7879,40,
79922,6638396,1828942,2018-06-24,1000,152,4,7,28,defaulted,24/06/18,4,,0.8323,200,
61612,6091625,1828998,2018-05-30,5000,695,1,28,28,defaulted,30/05/18,8,,0.8836,0,
13992,6645411,1829079,2018-06-25,1000,152,4,7,28,defaulted,25/06/18,1,,0.606,0,
88043,5725257,1829312,2018-12-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,9,,0.8614,332,
94982,5186742,1829459,2018-04-17,1000,152,4,7,28,defaulted,17/04/18,8,,0.8344,0,
68999,5319326,1829615,2018-04-23,7750,1522,8,7,56,defaulted,23/04/18,7,,0.8721,5959,
8506,6655224,1829695,2018-06-25,3100,432,4,7,28,defaulted,25/06/18,5,,0.882,0,
33278,5219491,1830304,2018-04-18,6600,1368,8,7,56,defaulted,18/04/18,6,,0.8791,0,
49727,5657440,1830487,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,5,,0.8273,100,
47429,6077176,1830523,2018-05-29,7750,1522,8,7,56,defaulted,29/05/18,7,,0.8178,0,
13417,5435535,1830670,2018-04-29,2000,304,4,7,28,defaulted,29/04/18,4,,0.8391,600,
90488,5421175,1830933,2018-04-28,1000,152,4,7,28,defaulted,28/04/18,6,,0.853,0,
94298,5286844,1831121,2018-04-22,1000,152,4,7,28,defaulted,22/04/18,8,,0.8294,0,
87496,5941156,1831339,2018-05-23,7750,1522,8,7,56,defaulted,23/05/18,6,,0.8962,6500,
11808,4896390,1831400,2018-03-04,5000,664,4,7,28,defaulted,2018-03-04 00:00:00,8,,0.858,1229,
98493,6043010,1831656,2018-05-28,5000,695,1,28,28,defaulted,28/05/18,7,,0.8853,0,
58665,5100294,1832172,2018-04-13,1000,152,4,7,28,defaulted,13/04/18,8,,0.8153,0,
61001,4892183,1832485,2018-03-04,2000,306,1,28,28,defaulted,2018-03-04 00:00:00,4,,0.8783,0,
42134,6420866,1832775,2018-06-14,2000,304,4,7,28,defaulted,14/06/18,2,,0.7476,0,
87996,5685309,1832809,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,3,,0.8709,0,
33602,5029280,1833336,2018-09-04,7750,1522,8,7,56,defaulted,2018-09-04 00:00:00,7,,0.8649,0,
73170,5585086,1833355,2018-06-05,3100,452,1,28,28,defaulted,2018-06-05 00:00:00,12,,0.8396,0,
